Geneid	GeneSymbol	Entrez	logFC_10vsC	logCPM_10vsC	PValue_10vsC	PAdj_10vsC	logFC_20vsC	logCPM_20vsC	PValue_20vsC	PAdj_20vsC	sig_10vsC	sig_20vsC	up_10vsC	up_20vsC	down_10vsC	down_20vsC	sig_col10	sig_col20
ENSMUSG00000093606	B130034C11Rik	414095	-0.005513238706696	-1.04343393603863	0.991646430737779	0.995427599164543	0.611639780855781	-1.04343393603863	0.209739347367214	0.358587439828299	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093661	Eif4e3	66892	-0.0552857909237297	2.80768163507476	0.756680166221736	0.855901117362205	0.170022059601141	2.80768163507476	0.338822979968318	0.499877144643856	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093674	Rpl41	67945	-0.725901528872494	8.94176954669997	2.72035794201822e-07	5.83297262499714e-06	-0.757793195940976	8.94176954669997	7.94594149641199e-08	1.72457258493119e-06	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093798	Gm8355	666904	0.421092112624378	-1.06553457474984	0.39343726722742	0.571424621056906	-0.23444228145875	-1.06553457474984	0.650647233314312	0.772861051871345	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093803	Ppp2r3d	19054	0.1094263337706	4.1981458162691	0.391202211477624	0.569108743181119	-0.0370263182841524	4.1981458162691	0.772472435850728	0.860212137557101	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093846	Gm4425	100043416	-0.531940005991429	-1.72038788524245	0.297292895700229	0.474493747083693	-0.199733919199768	-1.72038788524245	0.686868825328824	0.800955264948227	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093904	Tomm20	67952	0.0360577047729985	6.27885619296243	0.67719516707465	0.800249916469927	0.169223660384752	6.27885619296243	0.0505862092419845	0.125899641654353	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093910	Zfp853	330230	-0.176028900479276	-0.521071746539087	0.61084730307451	0.753217447895128	-0.449791506127816	-0.521071746539087	0.202420464265661	0.349139689395855	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093930	Hmgcs1	208715	-0.444924981216918	5.48538932159613	0.0499402911314511	0.134358663649642	-0.402637549054681	5.48538932159613	0.0761345754887064	0.169863932947173	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093989	Rnasek	52898	0.940973724628268	-1.29065071149939	0.0260368743705964	0.0820892007213126	0.886277140788492	-1.29065071149939	0.0370144887623197	0.0992639072335667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000094090	Gm8494	667172	0.163613758713936	-1.71515924460796	0.735682690916965	0.841737277172128	-0.119971875448535	-1.71515924460796	0.809751883995181	0.885086328069774	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000094185	Gm5445	432725	-0.356420980108527	-0.0936303995694752	0.147850466514819	0.29416966157798	-0.364699022519919	-0.0936303995694752	0.13842290444409	0.265993513054499	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000094410	Zbed6	667118	-0.0406485625096694	5.39846681674445	0.832402236463844	0.902258526255411	-0.00886998141937624	5.39846681674445	0.963096700652351	0.979495113497913	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000094441	Zfp955a	77652	-0.103046666723295	3.70203397785818	0.342435278803347	0.521820122571377	-0.120620081209392	3.70203397785818	0.266958852659665	0.423889986530749	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000094483	Purb	19291	0.340008827087781	6.38648307394921	0.00270524995173492	0.0139311484779371	0.394431442163618	6.38648307394921	0.00050706671050789	0.00309641767894337	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
