Geneid	GeneSymbol	Entrez	logFC_DTvsC	logCPM_DTvsC	PValue_DTvsC	PAdj_DTvsC	sig	up	down	sig_col
ENSMUSG00000066613	Zfp932	69504	-0.831745049645622	3.46643406614639	0.000526272365828383	0.000999718263823816	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066621	Tecpr1	70381	-0.711831651921576	5.09646861988409	4.57204647685537e-13	2.2714826765751e-12	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066637	Ttc32	75516	-0.997849463436102	1.94062521124649	2.59375537175251e-06	6.62706298423852e-06	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066640	Fbxl18	231863	0.502471431741999	4.82754038030615	7.07068541145994e-06	1.711997071624e-05	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066643	Wdr35	74682	0.336376338846458	4.23095306773202	0.00362770903238269	0.00609798333846564	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066677	Ifi208	100033459	-1.84242699901425	1.244460225817	1.76393311182397e-08	5.75432789572363e-08	TRUE	FALSE	TRUE	Down
ENSMUSG00000066682	Pilrb2	545812	-0.731215008981029	-0.221998928363646	0.023385206344948	0.0344761068256761	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066684	Pilrb1	170741	-0.243793370843174	0.0107778119978758	0.5017928845387	0.557252255051729	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066687	Zbtb16	235320	-1.71549685853537	5.49809296329719	9.61289245147151e-22	8.63231486463757e-21	TRUE	FALSE	TRUE	Down
ENSMUSG00000066704	Cyp2b19	13090	-1.31982108965876	5.04007160179755	1.0781401473225e-33	1.79606868204359e-32	TRUE	FALSE	TRUE	Down
ENSMUSG00000066705	Fxyd6	59095	-1.79200843875973	5.74173770017819	1.59283266413535e-14	8.82130972756431e-14	TRUE	FALSE	TRUE	Down
ENSMUSG00000066724	Gm10175	100043121	0.33183610632534	0.85816652912964	0.173280688887348	0.216000822590003	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066735	Vkorc1l1	69568	-0.00686765897272991	6.10972673161693	0.94518727814627	0.955108081944473	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066755	Tnfsf18	240873	-2.81638276959779	0.257936271250891	2.48796672602667e-17	1.69819624964038e-16	TRUE	FALSE	TRUE	Down
ENSMUSG00000066756	Igfl3	232925	2.44595562636802	1.87378921020244	6.16392516772555e-16	3.81564249915392e-15	TRUE	TRUE	FALSE	Up
ENSMUSG00000066798	Zbtb6	241322	-0.0244377737749696	5.27682028514636	0.81892883866785	0.848176297191702	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066800	Rnasel	24014	-0.109835544874079	4.71352385415464	0.455581830761016	0.51156028585961	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066829	Zfp810	235050	-0.521524846773629	3.3090980150961	0.002276166911288	0.00395498928478678	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066838	Zfp772	232855	-0.0417454326237323	3.74004762283663	0.754172565288779	0.791503581481613	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066839	Ecsit	26940	0.0538253441021437	4.62414147292767	0.607765145307984	0.658723853983172	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066842	Hmcn1	545370	0.0916068805630727	5.98480347863743	0.399641880816856	0.455283993062873	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066861	Oas1g	23960	-1.1590001306985	1.10000840505301	0.0115982830333482	0.018006372468518	TRUE	FALSE	TRUE	Down
ENSMUSG00000066867	Oas1e	231699	-1.7902727217929	0.85811045970509	8.00484095118861e-12	3.57476163189677e-11	TRUE	FALSE	TRUE	Down
ENSMUSG00000066877	Nck2	17974	0.655540484210284	5.66134436193598	1.11176462518437e-09	4.08741350542362e-09	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066880	Zfp617	170938	-0.466983591995109	4.75947487432088	0.000904497120504527	0.0016652843916427	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066892	Fbxl12	30843	-0.702068572944025	3.14892383034842	2.03996481772737e-05	4.655426876619e-05	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066894	Vsig10	231668	-0.00287732516865922	4.84877089344931	0.977954588925926	0.982463752837736	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066900	Suds3	71954	-0.0759065599809425	6.48648877135874	0.35158703605287	0.406328676996477	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066952	Myo1h	231646	-1.06928078691528	-0.438744708373761	0.00523699695191821	0.00859629584920833	TRUE	FALSE	TRUE	Down
ENSMUSG00000066975	Cryba4	12959	7.42486688129407	4.70467541185536	1.57668480362123e-159	1.919729681115e-157	TRUE	TRUE	FALSE	Up
ENSMUSG00000066979	Bub3	12237	0.455392701804112	6.04801276972056	4.07104942692074e-07	1.14364076401861e-06	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000067001	Serpinb7	116872	-2.9724941858536	6.60775736419517	3.76847532241614e-172	5.24388091293183e-170	TRUE	FALSE	TRUE	Down
ENSMUSG00000067006	Serpinb5	20724	0.300300847835248	9.10891283791956	0.000868220816030488	0.00160134422952204	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000067038	Rps12-ps3	100034727	0.675566500555632	0.127167961601079	0.0221985658862463	0.032864482823312	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000067049	Unc93a	381058	2.18055365283944	-0.200361235281001	1.30396080831174e-08	4.30938146870376e-08	TRUE	TRUE	FALSE	Up
ENSMUSG00000067058	Rps15a-ps5	100042335	0.219570943454063	-0.806250384999556	0.623467123974119	0.673362386243637	FALSE	FALSE	FALSE	NotSig
